timestamp,order_id,warehouse_id,product_id,inventory_quantity,order_quantity,daily_sales,incoming_stock,lead_time,vehicle_capacity,delivery_status,future_demand,demand_ratio,inventory_pressure,stock_gap
2025-01-18 23:00:00,ORD00432,WH09,PRD013,727,73,57,61,3.8,50,Shipping,190,0.10027472527472528,3.806282722513089,0
2025-01-19 00:00:00,ORD00433,WH07,PRD009,558,237,72,68,3.4,150,Shipping,199,0.42397137745974955,2.79,0
2025-01-19 01:00:00,ORD00434,WH09,PRD061,586,46,50,146,6.8,50,Shipping,468,0.07836456558773425,1.2494669509594882,100
2025-01-19 02:00:00,ORD00435,WH06,PRD071,246,106,46,161,3.1,50,Shipping,127,0.4291497975708502,1.921875,55
2025-01-19 03:00:00,ORD00436,WH01,PRD007,98,288,60,226,9.2,200,Pending,510,2.909090909090909,0.1917808219178082,0
2025-01-19 04:00:00,ORD00437,WH02,PRD004,549,262,69,229,4.7,50,Shipping,353,0.4763636363636364,1.5508474576271187,0
2025-01-19 05:00:00,ORD00438,WH05,PRD099,46,176,13,177,7.1,250,Pending,80,3.74468085106383,0.5679012345679012,1
2025-01-19 06:00:00,ORD00439,WH03,PRD051,206,166,70,55,7.5,150,Processing,554,0.8019323671497585,0.37117117117117115,0
2025-01-19 07:00:00,ORD00440,WH10,PRD068,249,145,93,77,7.1,250,Processing,663,0.58,0.375,0
2025-01-19 08:00:00,ORD00441,WH05,PRD098,208,283,5,269,9.1,250,Pending,37,1.354066985645933,5.473684210526316,0
2025-01-19 09:00:00,ORD00442,WH01,PRD011,518,54,92,205,3.1,100,Shipping,287,0.10404624277456648,1.7986111111111112,151
2025-01-19 10:00:00,ORD00443,WH02,PRD014,112,178,66,280,1.8,200,Pending,124,1.575221238938053,0.896,102
2025-01-19 11:00:00,ORD00444,WH10,PRD034,442,244,28,227,1.5,250,Shipping,35,0.5507900677200903,12.277777777777779,0
2025-01-19 12:00:00,ORD00445,WH07,PRD080,586,127,10,238,8.9,100,Shipping,95,0.21635434412265758,6.104166666666667,111
2025-01-19 13:00:00,ORD00446,WH06,PRD020,158,271,34,287,9.8,150,Pending,368,1.7044025157232705,0.4281842818428184,16
2025-01-19 14:00:00,ORD00447,WH06,PRD011,935,132,7,81,3.7,150,Shipping,21,0.14102564102564102,42.5,0
2025-01-19 15:00:00,ORD00448,WH07,PRD084,775,93,56,249,7.2,100,Shipping,432,0.11984536082474227,1.789838337182448,156
2025-01-19 16:00:00,ORD00449,WH10,PRD050,96,73,19,192,1.1,250,Shipping,21,0.7525773195876289,4.363636363636363,119
2025-01-19 17:00:00,ORD00450,WH09,PRD040,334,248,68,105,2.7,250,Shipping,174,0.7402985074626866,1.9085714285714286,0
2025-01-19 18:00:00,ORD00451,WH02,PRD030,379,273,35,188,7.2,200,Shipping,242,0.718421052631579,1.559670781893004,0
2025-01-19 19:00:00,ORD00452,WH07,PRD032,536,43,50,275,1.6,200,Shipping,84,0.08007448789571694,6.305882352941176,232
2025-01-19 20:00:00,ORD00453,WH10,PRD095,363,41,4,73,5.2,150,Shipping,18,0.11263736263736264,19.105263157894736,32
2025-01-19 21:00:00,ORD00454,WH04,PRD037,227,170,80,9,7.0,200,Processing,608,0.7456140350877193,0.3727422003284072,0
2025-01-19 22:00:00,ORD00455,WH05,PRD057,656,212,58,122,7.9,100,Shipping,403,0.3226788432267884,1.6237623762376239,0
2025-01-19 23:00:00,ORD00456,WH01,PRD081,158,168,22,215,5.1,150,Pending,99,1.0566037735849056,1.58,47
2025-01-20 00:00:00,ORD00457,WH07,PRD017,754,39,69,289,6.7,250,Shipping,373,0.051655629139072845,2.016042780748663,250
2025-01-20 01:00:00,ORD00458,WH01,PRD017,174,245,39,39,5.9,150,Pending,170,1.4,1.0175438596491229,0
2025-01-20 02:00:00,ORD00459,WH09,PRD068,258,151,61,192,1.5,50,Shipping,93,0.583011583011583,2.74468085106383,41
2025-01-20 03:00:00,ORD00460,WH09,PRD022,302,111,23,126,7.7,150,Shipping,125,0.36633663366336633,2.3968253968253967,15
2025-01-20 04:00:00,ORD00461,WH04,PRD004,972,47,58,288,2.6,200,Shipping,158,0.048304213771839674,6.113207547169812,241
2025-01-20 05:00:00,ORD00462,WH06,PRD005,196,63,84,70,1.3,100,Shipping,107,0.3197969543147208,1.8148148148148149,7
2025-01-20 06:00:00,ORD00463,WH07,PRD085,306,225,68,136,5.1,250,Processing,444,0.7328990228013029,0.6876404494382022,0
2025-01-20 07:00:00,ORD00464,WH02,PRD046,358,69,20,143,8.8,250,Shipping,192,0.19220055710306408,1.854922279792746,74
2025-01-20 08:00:00,ORD00465,WH06,PRD042,158,299,51,298,2.4,200,Pending,131,1.880503144654088,1.196969696969697,0
2025-01-20 09:00:00,ORD00466,WH10,PRD061,83,290,11,268,1.1,200,Pending,10,3.4523809523809526,7.545454545454546,0
2025-01-20 10:00:00,ORD00467,WH06,PRD060,835,296,48,138,2.0,200,Shipping,87,0.35406698564593303,9.488636363636363,0
2025-01-20 11:00:00,ORD00468,WH02,PRD070,771,203,60,51,4.3,50,Shipping,241,0.26295336787564766,3.1859504132231407,0
2025-01-20 12:00:00,ORD00469,WH05,PRD035,623,61,58,16,6.2,100,Delivered,357,0.09775641025641026,1.7402234636871508,0
2025-01-20 13:00:00,ORD00470,WH09,PRD071,605,161,77,164,2.7,50,Shipping,189,0.26567656765676567,3.1842105263157894,3
2025-01-20 14:00:00,ORD00471,WH05,PRD057,389,16,82,12,8.2,200,Processing,729,0.041025641025641026,0.5328767123287671,0
2025-01-20 15:00:00,ORD00472,WH07,PRD018,922,94,50,189,7.8,100,Shipping,367,0.10184182015167931,2.505434782608696,95
2025-01-20 16:00:00,ORD00473,WH06,PRD090,731,138,46,263,7.3,200,Shipping,391,0.1885245901639344,1.864795918367347,125
2025-01-20 17:00:00,ORD00474,WH07,PRD070,836,38,50,220,5.4,100,Shipping,236,0.04540023894862605,3.5274261603375527,182
2025-01-20 18:00:00,ORD00475,WH05,PRD023,687,127,50,103,4.3,250,Delivered,239,0.18459302325581395,2.8625,0
2025-01-20 19:00:00,ORD00476,WH09,PRD076,355,275,14,197,4.4,50,Shipping,79,0.7724719101123596,4.4375,0
2025-01-20 20:00:00,ORD00477,WH03,PRD077,1006,164,39,299,5.5,200,Shipping,271,0.1628599801390268,3.698529411764706,135
2025-01-20 21:00:00,ORD00478,WH04,PRD059,920,77,83,168,1.7,200,Shipping,122,0.08360477741585233,7.479674796747967,91
2025-01-20 22:00:00,ORD00479,WH07,PRD081,723,174,14,148,7.1,150,Shipping,116,0.24033149171270718,6.17948717948718,0
2025-01-20 23:00:00,ORD00480,WH07,PRD096,670,91,20,248,4.2,250,Shipping,56,0.13561847988077497,11.75438596491228,157
2025-01-21 00:00:00,ORD00481,WH03,PRD082,186,238,29,255,3.0,200,Pending,66,1.2727272727272727,2.7761194029850746,17
2025-01-21 01:00:00,ORD00482,WH10,PRD073,526,264,67,41,3.5,50,Shipping,255,0.5009487666034156,2.0546875,0
2025-01-21 02:00:00,ORD00483,WH10,PRD056,445,179,86,201,2.6,250,Shipping,238,0.4013452914798206,1.8619246861924685,22
2025-01-21 03:00:00,ORD00484,WH05,PRD068,822,209,97,243,9.1,200,Processing,962,0.25394896719319565,0.8535825545171339,34
2025-01-21 04:00:00,ORD00485,WH07,PRD082,137,73,72,156,2.5,50,Processing,166,0.5289855072463768,0.8203592814371258,83
2025-01-21 05:00:00,ORD00486,WH09,PRD082,985,107,91,285,8.9,150,Shipping,674,0.10851926977687627,1.4592592592592593,178
2025-01-21 06:00:00,ORD00487,WH01,PRD069,436,295,89,281,6.2,150,Shipping,402,0.6750572082379863,1.0818858560794045,0
2025-01-21 07:00:00,ORD00488,WH05,PRD040,866,284,73,237,8.8,50,Shipping,559,0.3275663206459054,1.5464285714285715,0
2025-01-21 08:00:00,ORD00489,WH05,PRD045,305,182,89,18,5.3,250,Processing,517,0.5947712418300654,0.5888030888030888,0
2025-01-21 09:00:00,ORD00490,WH04,PRD062,244,37,84,52,9.3,50,Processing,882,0.1510204081632653,0.27633069082672707,15
2025-01-21 10:00:00,ORD00491,WH07,PRD070,85,137,25,84,2.9,50,Pending,75,1.5930232558139534,1.118421052631579,0
2025-01-21 11:00:00,ORD00492,WH10,PRD030,543,56,92,272,6.0,150,Processing,568,0.10294117647058823,0.9543057996485061,216
2025-01-21 12:00:00,ORD00493,WH10,PRD012,714,187,96,212,2.1,150,Shipping,252,0.26153846153846155,2.822134387351779,25
2025-01-21 13:00:00,ORD00494,WH06,PRD057,808,258,61,103,5.0,150,Shipping,369,0.3189122373300371,2.1837837837837837,0
2025-01-21 14:00:00,ORD00495,WH08,PRD040,589,58,18,191,6.1,200,Shipping,125,0.09830508474576272,4.674603174603175,133
2025-01-21 15:00:00,ORD00496,WH08,PRD047,917,123,93,176,6.5,200,Shipping,709,0.13398692810457516,1.291549295774648,53
2025-01-21 16:00:00,ORD00497,WH08,PRD053,847,188,52,146,4.3,100,Shipping,235,0.22169811320754718,3.5889830508474576,0
2025-01-21 17:00:00,ORD00498,WH04,PRD034,974,230,28,80,1.7,200,Shipping,51,0.2358974358974359,18.73076923076923,0
2025-01-21 18:00:00,ORD00499,WH09,PRD020,477,168,87,192,6.9,250,Processing,530,0.3514644351464435,0.8983050847457628,24
2025-01-21 19:00:00,ORD00500,WH08,PRD039,581,114,75,36,5.4,250,Delivered,428,0.1958762886597938,1.3543123543123543,0
2025-01-21 20:00:00,ORD00501,WH03,PRD002,893,252,67,153,2.2,150,Shipping,133,0.28187919463087246,6.664179104477612,0
2025-01-21 21:00:00,ORD00502,WH02,PRD001,545,107,57,129,9.4,50,Processing,635,0.19597069597069597,0.8569182389937107,22
2025-01-21 22:00:00,ORD00503,WH05,PRD067,953,37,35,58,9.6,150,Shipping,367,0.03878406708595388,2.589673913043478,21
2025-01-21 23:00:00,ORD00504,WH09,PRD098,878,92,95,223,8.7,50,Shipping,773,0.10466439135381114,1.1343669250645996,131
2025-01-22 00:00:00,ORD00505,WH10,PRD018,85,18,11,248,8.6,150,Processing,104,0.20930232558139536,0.8095238095238095,230
2025-01-22 01:00:00,ORD00506,WH06,PRD045,749,63,45,239,1.9,150,Shipping,99,0.084,7.49,176
2025-01-22 02:00:00,ORD00507,WH02,PRD037,68,150,32,292,9.9,250,Pending,275,2.1739130434782608,0.2463768115942029,142
2025-01-22 03:00:00,ORD00508,WH04,PRD061,365,139,38,286,4.6,50,Shipping,168,0.3797814207650273,2.1597633136094676,147
2025-01-22 04:00:00,ORD00509,WH05,PRD069,832,186,36,203,2.5,100,Shipping,76,0.22328931572629052,10.805194805194805,17
2025-01-22 05:00:00,ORD00510,WH04,PRD002,569,185,55,98,8.3,100,Shipping,453,0.32456140350877194,1.2533039647577093,0
2025-01-22 06:00:00,ORD00511,WH04,PRD089,454,205,64,175,3.0,150,Shipping,230,0.45054945054945056,1.9653679653679654,0
2025-01-22 07:00:00,ORD00512,WH03,PRD063,722,260,54,261,5.7,150,Shipping,307,0.359612724757953,2.344155844155844,1
2025-01-22 08:00:00,ORD00513,WH01,PRD097,913,214,86,270,2.2,250,Shipping,205,0.23413566739606126,4.432038834951456,56
2025-01-22 09:00:00,ORD00514,WH01,PRD062,509,256,83,142,5.3,50,Shipping,403,0.5019607843137255,1.25990099009901,0
2025-01-22 10:00:00,ORD00515,WH04,PRD039,184,135,89,188,6.0,150,Processing,602,0.7297297297297297,0.30514096185737977,53
2025-01-22 11:00:00,ORD00516,WH08,PRD002,135,61,11,271,5.0,100,Shipping,54,0.4485294117647059,2.4545454545454546,210
2025-01-22 12:00:00,ORD00517,WH10,PRD099,391,88,8,19,1.6,50,Shipping,14,0.22448979591836735,26.066666666666666,0
2025-01-22 13:00:00,ORD00518,WH02,PRD056,889,207,95,299,5.4,150,Shipping,579,0.23258426966292134,1.532758620689655,92
2025-01-22 14:00:00,ORD00519,WH08,PRD038,836,129,59,45,5.2,50,Shipping,258,0.15412186379928317,3.227799227799228,0
2025-01-22 15:00:00,ORD00520,WH07,PRD077,761,3,97,94,3.4,250,Shipping,295,0.003937007874015748,2.570945945945946,91
2025-01-22 16:00:00,ORD00521,WH10,PRD030,918,242,40,63,9.3,100,Shipping,349,0.26332970620239393,2.6228571428571428,0
2025-01-22 17:00:00,ORD00522,WH04,PRD001,103,121,81,130,4.8,50,Pending,492,1.1634615384615385,0.20892494929006086,9
2025-01-22 18:00:00,ORD00523,WH07,PRD071,696,102,88,8,8.8,100,Processing,932,0.14634146341463414,0.7459807073954984,0
2025-01-22 19:00:00,ORD00524,WH08,PRD048,752,38,36,202,2.0,150,Shipping,73,0.05046480743691899,10.162162162162161,164
2025-01-22 20:00:00,ORD00525,WH07,PRD025,639,133,56,297,3.9,200,Shipping,308,0.2078125,2.0679611650485437,164
2025-01-22 21:00:00,ORD00526,WH04,PRD053,239,202,58,173,2.6,50,Shipping,121,0.8416666666666667,1.959016393442623,0
2025-01-22 22:00:00,ORD00527,WH03,PRD072,166,21,24,72,4.7,100,Shipping,108,0.12574850299401197,1.5229357798165137,51
2025-01-22 23:00:00,ORD00528,WH01,PRD056,189,242,84,83,2.0,50,Pending,197,1.2736842105263158,0.9545454545454546,0
2025-01-23 00:00:00,ORD00529,WH02,PRD051,350,109,30,58,5.0,150,Delivered,150,0.31054131054131057,2.3178807947019866,0
2025-01-23 01:00:00,ORD00530,WH07,PRD032,612,84,26,20,4.2,150,Delivered,95,0.1370309951060359,6.375,0
2025-01-23 02:00:00,ORD00531,WH04,PRD021,403,83,51,156,3.0,100,Shipping,162,0.20544554455445543,2.4723926380368098,73
2025-01-23 03:00:00,ORD00532,WH03,PRD092,335,291,36,60,6.8,250,Processing,343,0.8660714285714286,0.9738372093023255,0
2025-01-23 04:00:00,ORD00533,WH09,PRD095,721,69,45,63,9.6,50,Shipping,377,0.09556786703601108,1.9074074074074074,0
2025-01-23 05:00:00,ORD00534,WH08,PRD083,721,129,54,167,2.9,50,Shipping,139,0.1786703601108033,5.15,38
2025-01-23 06:00:00,ORD00535,WH01,PRD050,872,196,40,202,7.4,150,Shipping,248,0.22451317296678122,3.502008032128514,6
2025-01-23 07:00:00,ORD00536,WH09,PRD049,843,140,10,128,7.7,50,Shipping,72,0.16587677725118483,11.547945205479452,0
2025-01-23 08:00:00,ORD00537,WH04,PRD029,97,283,87,244,5.5,100,Pending,556,2.8877551020408165,0.1741472172351885,0
2025-01-23 09:00:00,ORD00538,WH02,PRD034,484,234,83,105,9.1,200,Processing,932,0.4824742268041237,0.5187566988210075,0
2025-01-23 10:00:00,ORD00539,WH08,PRD011,678,23,92,121,9.7,150,Processing,723,0.033873343151693665,0.93646408839779,98
2025-01-23 11:00:00,ORD00540,WH03,PRD055,321,153,33,181,4.3,200,Shipping,154,0.4751552795031056,2.0709677419354837,28
2025-01-23 12:00:00,ORD00541,WH08,PRD081,103,277,28,102,6.9,50,Pending,215,2.6634615384615383,0.47685185185185186,0
2025-01-23 13:00:00,ORD00542,WH09,PRD031,614,61,86,260,7.0,250,Shipping,540,0.0991869918699187,1.1349353049907578,199
2025-01-23 14:00:00,ORD00543,WH09,PRD067,667,52,45,112,4.6,100,Shipping,230,0.07784431137724551,2.8874458874458875,60
2025-01-23 15:00:00,ORD00544,WH10,PRD098,38,153,32,69,3.9,50,Pending,131,3.923076923076923,0.2878787878787879,0
2025-01-23 16:00:00,ORD00545,WH06,PRD079,166,237,25,159,9.4,100,Pending,273,1.4191616766467066,0.6058394160583942,0
2025-01-23 17:00:00,ORD00546,WH08,PRD089,249,32,67,239,8.1,50,Processing,361,0.128,0.6878453038674033,207
2025-01-23 18:00:00,ORD00547,WH10,PRD088,840,55,69,10,2.0,50,Shipping,144,0.06539833531510107,5.793103448275862,0
2025-01-23 19:00:00,ORD00548,WH09,PRD035,914,36,28,137,2.1,50,Shipping,65,0.03934426229508197,13.848484848484848,101
2025-01-23 20:00:00,ORD00549,WH07,PRD037,919,110,70,166,9.3,150,Shipping,753,0.11956521739130435,1.2188328912466844,56
2025-01-23 21:00:00,ORD00550,WH09,PRD084,396,177,47,246,1.7,200,Shipping,89,0.44584382871536526,4.4,69
2025-01-23 22:00:00,ORD00551,WH08,PRD096,77,295,45,30,7.2,250,Pending,265,3.782051282051282,0.2894736842105263,0
2025-01-23 23:00:00,ORD00552,WH03,PRD069,905,97,45,11,3.0,200,Delivered,163,0.10706401766004416,5.5182926829268295,0
2025-01-24 00:00:00,ORD00553,WH08,PRD035,853,213,70,242,1.3,200,Shipping,101,0.24941451990632318,8.362745098039216,29
2025-01-24 01:00:00,ORD00554,WH08,PRD053,972,137,20,107,1.5,100,Shipping,30,0.1408016443987667,31.35483870967742,0
2025-01-24 02:00:00,ORD00555,WH05,PRD025,855,6,44,193,4.4,150,Shipping,194,0.007009345794392523,4.384615384615385,187
2025-01-24 03:00:00,ORD00556,WH04,PRD009,719,109,45,132,1.7,150,Shipping,96,0.15138888888888888,7.412371134020619,23
2025-01-24 04:00:00,ORD00557,WH05,PRD024,320,35,84,280,6.4,50,Processing,595,0.10903426791277258,0.5369127516778524,245
2025-01-24 05:00:00,ORD00558,WH09,PRD018,406,39,70,290,6.8,200,Processing,487,0.09582309582309582,0.8319672131147541,251
2025-01-24 06:00:00,ORD00559,WH08,PRD038,685,150,8,162,4.4,250,Shipping,30,0.21865889212827988,22.096774193548388,12
2025-01-24 07:00:00,ORD00560,WH04,PRD015,167,118,81,277,7.7,100,Processing,602,0.7023809523809523,0.2769485903814262,159
2025-01-24 08:00:00,ORD00561,WH05,PRD082,699,261,75,202,5.4,150,Shipping,353,0.37285714285714283,1.9745762711864407,0
2025-01-24 09:00:00,ORD00562,WH08,PRD059,699,87,67,95,4.9,50,Shipping,242,0.12428571428571429,2.876543209876543,8
2025-01-24 10:00:00,ORD00563,WH02,PRD080,696,76,85,222,4.7,250,Shipping,412,0.10903873744619799,1.685230024213075,146
2025-01-24 11:00:00,ORD00564,WH05,PRD058,178,214,20,236,4.9,200,Pending,72,1.1955307262569832,2.4383561643835616,22
2025-01-24 12:00:00,ORD00565,WH04,PRD035,863,285,4,116,9.7,250,Shipping,35,0.3298611111111111,23.97222222222222,0
2025-01-24 13:00:00,ORD00566,WH05,PRD090,849,239,79,191,7.1,150,Shipping,534,0.2811764705882353,1.5869158878504672,0
2025-01-24 14:00:00,ORD00567,WH06,PRD080,655,165,48,275,3.8,100,Shipping,142,0.25152439024390244,4.580419580419581,110
2025-01-24 15:00:00,ORD00568,WH06,PRD063,118,87,47,105,7.6,200,Processing,411,0.7310924369747899,0.28640776699029125,18
2025-01-24 16:00:00,ORD00569,WH09,PRD025,377,141,80,3,4.0,100,Shipping,314,0.373015873015873,1.1968253968253968,0
2025-01-24 17:00:00,ORD00570,WH02,PRD042,797,160,56,17,2.1,250,Delivered,77,0.20050125313283207,10.217948717948717,0
2025-01-24 18:00:00,ORD00571,WH03,PRD003,506,46,81,19,5.3,250,Delivered,483,0.09072978303747535,1.0454545454545454,0
2025-01-24 19:00:00,ORD00572,WH03,PRD020,157,112,94,121,7.8,50,Processing,927,0.7088607594936709,0.16918103448275862,9
2025-01-24 20:00:00,ORD00573,WH04,PRD007,882,45,76,136,4.4,200,Shipping,343,0.05096262740656852,2.563953488372093,91
2025-01-24 21:00:00,ORD00574,WH07,PRD069,852,247,33,79,8.8,250,Shipping,317,0.2895662368112544,2.6792452830188678,0
2025-01-24 22:00:00,ORD00575,WH03,PRD003,158,104,13,153,4.5,150,Shipping,61,0.6540880503144654,2.5483870967741935,49
2025-01-24 23:00:00,ORD00576,WH04,PRD024,425,85,22,24,4.1,150,Delivered,97,0.19953051643192488,4.336734693877551,0
2025-01-25 00:00:00,ORD00577,WH02,PRD014,966,134,13,168,10.0,100,Shipping,119,0.13857290589451912,8.05,34
2025-01-25 01:00:00,ORD00578,WH07,PRD037,675,108,11,58,5.3,150,Delivered,51,0.15976331360946747,12.98076923076923,0
2025-01-25 02:00:00,ORD00579,WH07,PRD035,116,18,84,40,8.2,250,Processing,579,0.15384615384615385,0.2,22
2025-01-25 03:00:00,ORD00580,WH06,PRD017,670,94,57,37,8.2,150,Delivered,475,0.14008941877794337,1.4075630252100841,0
2025-01-25 04:00:00,ORD00581,WH09,PRD092,559,150,91,116,9.3,200,Processing,928,0.26785714285714285,0.6017222820236814,0
2025-01-25 05:00:00,ORD00582,WH08,PRD057,795,246,82,274,1.8,100,Shipping,161,0.30904522613065327,4.907407407407407,28
2025-01-25 06:00:00,ORD00583,WH07,PRD094,836,289,60,269,3.4,200,Shipping,191,0.34528076463560337,4.354166666666667,0
2025-01-25 07:00:00,ORD00584,WH01,PRD002,148,209,96,126,7.9,250,Pending,736,1.4026845637583893,0.20081411126187246,0
2025-01-25 08:00:00,ORD00585,WH04,PRD030,694,126,5,2,6.1,250,Delivered,29,0.18129496402877698,23.133333333333333,0
2025-01-25 09:00:00,ORD00586,WH07,PRD012,178,235,55,292,6.0,150,Pending,305,1.312849162011173,0.5816993464052288,57
2025-01-25 10:00:00,ORD00587,WH07,PRD020,613,122,81,15,2.5,50,Shipping,143,0.1986970684039088,4.256944444444445,0
2025-01-25 11:00:00,ORD00588,WH10,PRD002,657,138,40,264,3.5,50,Shipping,135,0.20972644376899696,4.830882352941177,126
2025-01-25 12:00:00,ORD00589,WH01,PRD064,537,115,39,238,5.7,250,Shipping,212,0.2137546468401487,2.5211267605633805,123
2025-01-25 13:00:00,ORD00590,WH10,PRD028,273,162,86,262,3.5,250,Processing,298,0.5912408759124088,0.9130434782608695,100
2025-01-25 14:00:00,ORD00591,WH07,PRD044,949,201,87,133,2.9,100,Shipping,232,0.21157894736842106,4.072961373390558,0
2025-01-25 15:00:00,ORD00592,WH08,PRD054,934,234,20,212,1.8,250,Shipping,37,0.25026737967914436,24.57894736842105,0
2025-01-25 16:00:00,ORD00593,WH01,PRD040,340,28,42,14,2.4,250,Delivered,141,0.08211143695014662,2.3943661971830985,0
2025-01-25 17:00:00,ORD00594,WH06,PRD064,238,11,6,128,7.9,100,Shipping,52,0.04602510460251046,4.490566037735849,117
2025-01-25 18:00:00,ORD00595,WH05,PRD048,733,206,36,121,7.5,200,Shipping,250,0.28065395095367845,2.9203187250996017,0
2025-01-25 19:00:00,ORD00596,WH07,PRD060,479,167,56,240,1.4,200,Shipping,75,0.34791666666666665,6.302631578947368,73
2025-01-25 20:00:00,ORD00597,WH07,PRD090,619,247,53,114,2.8,100,Shipping,145,0.39838709677419354,4.239726027397261,0
2025-01-25 21:00:00,ORD00598,WH09,PRD005,844,47,82,196,6.0,100,Shipping,500,0.05562130177514793,1.6846307385229542,149
2025-01-25 22:00:00,ORD00599,WH09,PRD043,929,246,100,221,3.9,200,Shipping,389,0.2645161290322581,2.382051282051282,0
2025-01-25 23:00:00,ORD00600,WH10,PRD011,278,127,55,213,8.4,200,Processing,430,0.4551971326164875,0.6450116009280742,86
2025-01-26 00:00:00,ORD00601,WH04,PRD097,113,147,85,79,8.1,200,Pending,636,1.2894736842105263,0.17739403453689168,0
2025-01-26 01:00:00,ORD00602,WH08,PRD019,214,118,20,262,9.0,200,Shipping,197,0.5488372093023256,1.0808080808080809,144
2025-01-26 02:00:00,ORD00603,WH04,PRD008,687,152,81,134,6.1,150,Shipping,474,0.22093023255813954,1.4463157894736842,0
2025-01-26 03:00:00,ORD00604,WH05,PRD035,467,72,94,241,4.2,100,Shipping,428,0.15384615384615385,1.0885780885780887,169
2025-01-26 04:00:00,ORD00605,WH07,PRD100,120,137,6,269,6.5,50,Pending,37,1.1322314049586777,3.1578947368421053,132
2025-01-26 05:00:00,ORD00606,WH08,PRD051,734,175,53,286,1.8,150,Shipping,69,0.23809523809523808,10.485714285714286,111
2025-01-26 06:00:00,ORD00607,WH01,PRD010,339,289,81,49,1.1,50,Shipping,74,0.85,4.52,0
2025-01-26 07:00:00,ORD00608,WH07,PRD070,250,19,51,188,1.2,50,Shipping,46,0.07569721115537849,5.319148936170213,169
2025-01-26 08:00:00,ORD00609,WH06,PRD061,99,195,81,296,4.7,250,Pending,392,1.95,0.25190839694656486,101
2025-01-26 09:00:00,ORD00610,WH07,PRD024,96,175,101,13,3.1,100,Pending,233,1.8041237113402062,0.41025641025641024,0
2025-01-26 10:00:00,ORD00611,WH03,PRD025,144,141,14,231,2.4,150,Shipping,31,0.9724137931034482,4.5,90
2025-01-26 11:00:00,ORD00612,WH08,PRD033,781,246,25,260,6.5,100,Shipping,153,0.3145780051150895,5.071428571428571,14
2025-01-26 12:00:00,ORD00613,WH03,PRD049,516,93,59,191,10.0,200,Processing,568,0.17988394584139264,0.9068541300527241,98
2025-01-26 13:00:00,ORD00614,WH10,PRD002,270,239,75,202,2.6,100,Shipping,220,0.8819188191881919,1.2217194570135748,0
2025-01-26 14:00:00,ORD00615,WH09,PRD016,973,205,66,260,5.9,50,Shipping,450,0.2104722792607803,2.1574279379157426,55
2025-01-26 15:00:00,ORD00616,WH01,PRD099,261,48,44,112,2.1,200,Shipping,82,0.183206106870229,3.144578313253012,64
2025-01-26 16:00:00,ORD00617,WH07,PRD092,513,245,9,35,9.4,100,Shipping,84,0.4766536964980545,6.035294117647059,0
2025-01-26 17:00:00,ORD00618,WH10,PRD032,470,295,60,78,3.6,100,Shipping,202,0.6263269639065817,2.315270935960591,0
2025-01-26 18:00:00,ORD00619,WH10,PRD050,405,128,88,274,8.9,50,Processing,832,0.31527093596059114,0.48619447779111646,146
2025-01-26 19:00:00,ORD00620,WH01,PRD099,593,282,63,277,3.5,200,Shipping,217,0.47474747474747475,2.720183486238532,0
2025-01-26 20:00:00,ORD00621,WH02,PRD057,642,17,60,161,8.3,50,Shipping,531,0.026438569206842923,1.2067669172932332,144
2025-01-26 21:00:00,ORD00622,WH07,PRD032,354,71,22,16,2.9,100,Delivered,52,0.2,6.679245283018868,0
2025-01-26 22:00:00,ORD00623,WH03,PRD095,311,269,39,203,3.6,150,Shipping,145,0.8621794871794872,2.1301369863013697,0
2025-01-26 23:00:00,ORD00624,WH08,PRD005,797,282,92,16,2.7,150,Shipping,196,0.3533834586466165,4.0456852791878175,0
2025-01-27 00:00:00,ORD00625,WH03,PRD026,405,7,72,201,3.4,250,Shipping,216,0.017241379310344827,1.8663594470046083,194
2025-01-27 01:00:00,ORD00626,WH01,PRD059,72,103,61,209,8.5,150,Pending,526,1.4109589041095891,0.1366223908918406,106
2025-01-27 02:00:00,ORD00627,WH05,PRD095,824,193,53,77,6.8,200,Shipping,254,0.23393939393939395,3.231372549019608,0
2025-01-27 03:00:00,ORD00628,WH07,PRD099,583,241,80,55,4.7,250,Shipping,252,0.4126712328767123,2.3043478260869565,0
2025-01-27 04:00:00,ORD00629,WH06,PRD013,805,62,5,79,9.7,200,Shipping,40,0.07692307692307693,19.634146341463413,17
2025-01-27 05:00:00,ORD00630,WH04,PRD067,873,17,25,57,5.2,150,Shipping,111,0.019450800915331808,7.794642857142857,40
2025-01-27 06:00:00,ORD00631,WH08,PRD086,159,171,85,17,9.7,150,Pending,721,1.06875,0.22022160664819945,0
2025-01-27 07:00:00,ORD00632,WH06,PRD027,841,25,22,207,2.8,100,Shipping,56,0.029691211401425176,14.75438596491228,182
2025-01-27 08:00:00,ORD00633,WH06,PRD061,216,251,51,134,9.1,200,Pending,485,1.1566820276497696,0.4444444444444444,0
2025-01-27 09:00:00,ORD00634,WH07,PRD050,276,253,82,9,1.1,50,Shipping,116,0.9133574007220217,2.358974358974359,0
2025-01-27 10:00:00,ORD00635,WH05,PRD088,954,207,43,68,5.9,100,Shipping,229,0.21675392670157068,4.147826086956521,0
2025-01-27 11:00:00,ORD00636,WH07,PRD040,828,29,60,82,4.8,200,Shipping,304,0.03498190591073583,2.7147540983606557,53
